Record,LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y,Latitude,Longitude
3108,KENT ST @ QUEEN ST,2017,2,0,1,367179.69440,5031386.58000,-75.70293,45.41963
3114,KENT ST btwn JAMES ST & FLORENCE ST,2017,2,0,0,367681.70600,5030562.56900,-75.69662,45.41217
3115,KENT ST btwn LAURIER AVE W & GLOUCESTER ST,2017,2,0,0,367337.20355,5031131.57455,-75.70095,45.41732
3116,KENT ST btwn LISGAR ST & COOPER ST,2017,2,0,1,367460.20450,5030926.57250,-75.69941,45.41547
3117,KENT ST btwn MACLAREN ST & GILMOUR ST,2017,2,0,0,367594.20490,5030707.57055,-75.69772,45.41349
3124,KILBORN AVE @ KILBORN PL/LAMIRA ST,2017,2,0,0,369744.72360,5027678.53200,-75.67065,45.38604
3127,KILBORN AVE btwn ASTER ST & VIRGINIA DR,2017,2,0,0,371651.72655,5027893.04300,-75.64627,45.38779
3139,KING EDWARD AVE @ GEORGE ST,2017,2,0,0,368462.71220,5032481.59570,-75.68640,45.42937
3150,KING EDWARD AVE @ WILBROD ST,2017,2,0,1,368675.70850,5032139.58270,-75.68372,45.42627
3151,KING EDWARD AVE @ YORK ST,2017,2,0,0,368396.70910,5032621.58930,-75.68722,45.43064
3153,KING EDWARD AVE btwn DALY AVE & STEWART ST,2017,2,0,0,368613.20600,5032239.58355,-75.68451,45.42718
3156,KING EDWARD AVE btwn RIDEAU ST & BESSERER ST,2017,2,0,0,368533.10814,5032377.60517,-75.68551,45.42843
3160,KING EDWARD AVE NB btwn UNION ST & MACDONALD-CARTIER BR RAMP NB-3,2017,2,0,0,367945.82636,5033311.98837,-75.69290,45.43689
3162,KING EDWARD AVE SB btwn CATHCART ST & ST. ANDREW ST,2017,2,0,0,368123.58416,5033032.36031,-75.69066,45.43436
3164,KING EDWARD AVE SB btwn GUIGUES AVE & ST. PATRICK ST,2017,2,0,0,368225.20355,5032863.08945,-75.68938,45.43282
3169,KING GEORGE ST btwn VERA ST & QUILL ST,2017,2,0,0,370621.21455,5032056.07810,-75.65887,45.42534
3170,KINGBROOK DR btwn BRIDGESTONE DR & FOXHALL WAY,2017,2,0,0,355388.79172,5016421.95494,-75.85511,45.28593
3177,KIRKWOOD AVE @ LAPERRIERE AVE,2017,2,0,0,364519.69400,5026958.54250,-75.73745,45.38002
3182,KIRKWOOD AVE btwn LEPAGE AVE & MERIVALE RD,2017,2,0,0,364821.69755,5026650.03590,-75.73363,45.37722
3192,KLONDIKE RD @ MARCONI AVE,2017,2,0,0,349696.62900,5024462.51290,-75.92694,45.35867
3195,KNOXDALE RD @ NEWHAVEN ST,2017,2,0,0,362538.68690,5021325.48870,-75.76340,45.32950
3205,LACASSE AVE @ MCARTHUR AVE,2017,2,0,1,370823.71100,5032756.57230,-75.65619,45.43163
3210,LACROIX AVE btwn TO BE DETERMINED & DUFORD DR (1),2017,2,0,0,382122.60608,5037026.33730,-75.51113,45.46888
3222,LAKEPOINTE DR btwn TENTH LINE RD & AQUAVIEW DR,2017,2,0,0,384340.59395,5035453.99245,-75.48303,45.45449
3230,LAMING ST @ LARKIN DR,2017,2,0,1,361971.68100,5015625.44840,-75.77129,45.27826
3260,LAURIER AVE   W btwn BAY ST & LYON ST N,2017,2,0,0,367094.20300,5031033.07400,-75.70407,45.41646
3261,LAURIER AVE   W btwn BRONSON AVE & PERCY ST,2017,2,0,0,366854.20190,5030890.57290,-75.70715,45.41520
3267,LAURIER AVE   W btwn PERCY ST & BAY ST,2017,2,1,0,366969.20245,5030958.57345,-75.70567,45.41580
3269,LAURIER AVE   W btwn QUEEN ELIZABETH DRWY/LAURIER AVE WB ON RAMP & QUE,2017,2,0,1,368111.70945,5031644.66945,-75.69099,45.42187
3270,LAURIER AVE  E btwn 73 E OF WALLER ST & CUMBERLAND ST,2017,2,0,0,368563.26780,5031927.63775,-75.68518,45.42438
3274,LAURIER AVE @ NELSON ST,2017,2,0,0,368877.71810,5032117.58060,-75.68114,45.42606
3278,LAURIER AVE @ QUEEN ELIZABETH DRWY/LAURIER AVE,2017,2,0,1,368075.78300,5031624.52300,-75.69145,45.42169
3290,LEBRETON ST @ SOMERSET ST,2017,2,0,0,366681.69390,5030319.56700,-75.70943,45.41008
3294,LEEDS AVE @ SHEFFIELD RD,2017,2,0,0,374862.73960,5029550.55280,-75.60503,45.40239
3295,LEEDS AVE btwn BLACKWELL ST & SHEFFIELD RD,2017,2,0,0,374761.81467,5029510.60230,-75.60633,45.40204
3296,LEES AVE / GRAHAM AVE @ MAIN ST,2017,2,1,0,369001.70680,5030560.57030,-75.67976,45.41204
3302,LEES AVE btwn MAIN ST & ROSEMERE AVE,2017,2,1,0,369093.62000,5030612.26850,-75.67858,45.41249
3303,LEES AVE btwn TRANSIT & CHAPEL CRES (1),2017,2,0,0,369826.50426,5031198.18152,-75.66914,45.41770
3309,LEIKIN DR @ MERIVALE RD,2017,2,0,0,367130.70760,5018262.47300,-75.70521,45.30155
3315,LEITRIM RD btwn 810 W OF HAWTHORNE & BANK ST,2017,2,0,0,376761.49666,5022421.89591,-75.58182,45.33805
3332,LEOPOLDS DR @ RIVERSIDE DR,2017,2,0,0,368044.70380,5024049.51170,-75.69282,45.35354
3337,LETOURNEAU ST btwn CLENNING ST & BEATRICE DR,2017,2,0,0,364948.06430,5016588.28043,-75.73324,45.28668
3344,LICHEN AVE btwn CHAREST WAY & MARCHANT DR,2017,2,0,0,385436.50805,5036657.64395,-75.46882,45.46519
3360,LISGAR ST btwn O'CONNOR ST & METCALFE ST,2017,2,0,0,367839.20545,5031205.57455,-75.69453,45.41795
3368,LOLA ST @ DONALD ST,2017,2,0,0,371094.72600,5032359.58400,-75.65278,45.42803
3384,LORNE AVE @ SOMERSET ST,2017,2,1,0,366652.70100,5030303.56550,-75.70980,45.40994
3395,LUMBERMAN WAY @ ORLEANS BLVD,2017,2,0,0,380451.73460,5037241.59530,-75.53247,45.47100
3407,LYON ST @ SPARKS ST,2017,2,0,0,366976.69500,5031353.57680,-75.70553,45.41935
3411,MACDONALD-CARTIER BR btwn RAMP & END (2),2017,2,0,0,367342.30950,5033239.04510,-75.70062,45.43629
3417,MACKAY ST @ VAUGHAN ST,2017,2,0,0,369064.70750,5033636.58720,-75.67855,45.43971
3425,MACLAREN ST @ O'CONNOR ST,2017,2,1,1,367899.71490,5030940.57700,-75.69379,45.41556
3442,MAIN ST btwn MASON TER & TURN LANE,2017,2,0,0,369399.92890,5029616.04850,-75.67480,45.40350
3447,MAITLAND AVE @ TERREBONNE DR,2017,2,0,0,364010.68200,5025135.51650,-75.74417,45.36366
3450,MAITLAND AVE btwn HWY417 IC126 RAMP63 & HWY417 IC126 RAMP52,2017,2,0,0,363185.82337,5025880.91251,-75.75461,45.37044
3451,MAITLAND AVE btwn LENESTER AVE & HWY417 IC126 RAMP36,2017,2,0,0,363101.54450,5026090.92905,-75.75566,45.37234
3460,MALVERN DR btwn CHALICE CRT & SHERWAY DR,2017,2,0,0,362710.34122,5015983.41069,-75.76184,45.28142
3463,MANN AVE @ GOULBURN AVE/GOULBURN CRES,2017,2,1,0,369688.71760,5031637.57430,-75.67084,45.42166
3467,MANOTICK MAIN ST @ MILL ST,2017,2,0,0,368820.69740,5009831.38900,-75.68475,45.22554
3471,MANOTICK MAIN ST btwn HIGHCROFT DR & MAPLE AVE,2017,2,0,0,368657.20355,5009960.39510,-75.68682,45.22671
3475,MANOTICK STATION RD btwn DEERMEADOW DR & NICK ADAMS RD,2017,2,0,0,374960.20700,5010025.09743,-75.60655,45.22669
3477,MANOTICK STATION RD btwn MITCH OWENS RD & PEBBLEWOODS DR,2017,2,0,0,373658.61373,5012941.55914,-75.62272,45.25306
3489,MARCH RD @ MARCHURST RD,2017,2,0,0,345133.57900,5024451.51050,-75.98518,45.35885
3492,MARCH RD @ PETER ROBINSON RD,2017,2,0,0,335000.45310,5015261.49320,-76.11508,45.27666
3505,MARCH RD btwn CARLING AVE/STATION RD & 280 S OF CARLING AVE/STATION RD,2017,2,0,0,351012.74094,5022130.20443,-75.91036,45.33760
3506,MARCH RD btwn CARP RD & DONALD B. MUNRO DR,2017,2,0,0,342630.61808,5022159.88019,-76.01730,45.33837
3508,MARCH RD btwn DIAMONDVIEW RD & THOMAS ARGUE RD,2017,2,0,0,340628.41473,5020333.12053,-76.04298,45.32203
3510,MARCH RD btwn GOLDEN LINE RD & BURNT LANDS RD,2017,2,0,0,332526.24151,5013149.45956,-76.14673,45.25776
3513,MARCH RD btwn HERZBERG RD & CORKSTOWN RD,2017,2,0,0,352511.33963,5021220.54103,-75.89133,45.32931
3515,MARCH RD btwn HWY417 IC138 RAMP36 & HWY417 IC138 RAMP26,2017,2,0,0,352885.60122,5020368.91514,-75.88664,45.32162
3516,MARCH RD btwn HWY417 IC155 RAMP36 & DIAMONDVIEW RD,2017,2,0,0,340030.46300,5019768.67040,-76.05065,45.31698
3518,MARCH RD btwn KLONDIKE RD & MORGAN'S GRANT WAY,2017,2,0,0,349463.56475,5023840.69619,-75.92997,45.35309
3522,MARCH RD btwn SECOND LINE RD & DUNROBIN RD,2017,2,0,0,346599.28070,5025784.64237,-75.96636,45.37076
3524,MARCH RD btwn TALL FOREST DR & HUNTMAR DR,2017,2,0,0,343987.18331,5023405.30361,-75.99990,45.34950
3532,MARCHURST RD btwn RIDGETOP RD & JOHN ASELFORD DRWY,2017,2,0,0,341125.27639,5028587.77753,-76.03604,45.39629
3533,MARCONI AVE btwn APPLECROSS CRES & KINGHORN CRES/APPLECROSS CRES,2017,2,0,0,349826.85477,5024327.10555,-75.92529,45.35744
3537,MARGRAVE AVE btwn DRUMSO ST & DRUMSO ST,2017,2,0,0,372498.41393,5025498.49690,-75.63579,45.36616
3552,MARKETPLACE AVE btwn RIOCAN AVE & TRANSITWAY SOUTHWEST,2017,2,0,0,364245.34300,5014736.74395,-75.74242,45.27008
3554,MARKLAND CRES btwn ROBLYN WAY & ROBLYN WAY,2017,2,0,0,365829.85819,5016255.05387,-75.72204,45.28360
3556,MARRISSA AVE btwn STEEL ST & INDIGO ST (2),2017,2,0,0,374780.33269,5033991.64669,-75.60545,45.44235
3563,MAXIME ST @ CYRVILLE RD,2017,2,0,1,374826.73570,5031173.55950,-75.60526,45.41699
3566,MAYFIELD ST @ MCARTHUR AVE,2017,2,0,0,370065.70700,5032674.58440,-75.66589,45.43096
3580,MCARTHUR AVE btwn LAFONTAINE AVE & EASTWOOD PL,2017,2,0,0,371002.67067,5032776.60453,-75.65390,45.43179
3586,MCBEAN ST @ OTTAWA ST,2017,2,0,0,357660.62280,5005236.34540,-75.82734,45.18511
3587,MCBEAN ST @ PERTH ST,2017,2,0,0,356743.61590,5006255.35380,-75.83890,45.19435
3590,MCCARTHY RD @ PLANTE DR N,2017,2,0,0,369605.71470,5024193.50560,-75.67288,45.35469
3591,MCCARTHY RD @ PROVOST DR,2017,2,0,0,369330.71580,5025133.51630,-75.67627,45.36318
3594,MCCARTHY RD @ WALKLEY RD,2017,2,0,0,369249.71730,5025300.52240,-75.67728,45.36469
3596,MCCARTHY RD btwn PAUL ANKA DR & HUNTVIEW PRIV,2017,2,0,0,369786.95265,5023830.16615,-75.67061,45.35141
3601,MCCLINTOCK WAY btwn MCCLURE CRES & MCCLURE CRES,2017,2,0,0,352094.85476,5018871.62645,-75.89687,45.30820
3606,MCCORDICK RD btwn MCCORDICK RD & CENTURY RD W,2017,2,0,0,360220.69727,5003413.86301,-75.79497,45.16852
3609,MCEWEN AVE btwn AMBLESIDE DR & END,2017,2,0,1,360959.40293,5026049.73675,-75.78301,45.37214
3617,MCLEOD ST @ O'CONNOR ST,2017,2,0,0,368117.70970,5030592.57340,-75.69105,45.41240
3620,MCLEOD ST W @ METCALFE ST,2017,2,0,0,368270.70780,5030685.57230,-75.68908,45.41323
3629,MEADOWBROOK RD btwn 170 W OF TELESAT CRT & RIDGEBROOK DR,2017,2,0,0,374774.59643,5032134.33397,-75.60579,45.42564
3647,MEADOWLANDS DR btwn BAYNE AVE & MERIVALE RD,2017,2,0,0,364790.27410,5023688.63795,-75.73439,45.35058
3649,MEADOWLANDS DR btwn CHESTERTON DR & TIVERTON DR,2017,2,0,0,365153.65132,5024176.62858,-75.72970,45.35494
3658,MEADOWLANDS DR btwn NE/OT BOUNDARY & FISHER AVE,2017,2,0,0,366555.87132,5025033.29878,-75.71170,45.36252
3672,MELFORT ST @ WALKLEY RD,2017,2,0,0,374445.73760,5028373.53910,-75.61052,45.39184
3676,MER BLEUE RD btwn 210 S OF INNES RD & INNES RD,2017,2,0,0,382688.32394,5035474.57243,-75.50415,45.45486
3688,MERIVALE RD @ EMERALD PLAZA SC,2017,2,0,1,364737.13500,5024005.44980,-75.73503,45.35343
3701,MERIVALE RD @ WOODWARD AVE,2017,2,0,0,364854.69940,5027067.54300,-75.73316,45.38097
3702,MERIVALE RD btwn 170 N OF WEST HUNT CLUB RD/COSTCO SC & WEST HUNT CLUB,2017,2,0,0,365582.64435,5022017.15604,-75.72449,45.33547
3703,MERIVALE RD btwn 210 S OF MEADOWLANDS DR/MERIVALE PL SC & FAMILY BROWN,2017,2,0,0,364974.46193,5023458.17040,-75.73207,45.34849
3706,MERIVALE RD btwn BURRIS LANE & OT/NE BOUNDARY,2017,2,0,0,364932.66466,5025155.94242,-75.73240,45.36377
3708,MERIVALE RD btwn CAPITAL DR & MACFARLANE RD,2017,2,0,0,366120.30494,5020714.53242,-75.71779,45.32370
3712,MERIVALE RD btwn COLONNADE RD & WOODFIELD DR/ROYDON PL,2017,2,0,0,365413.99392,5022419.02943,-75.72659,45.33910
3713,MERIVALE RD btwn DORCHESTER AVE & KIRKWOOD AVE,2017,2,0,0,364856.69810,5026601.53550,-75.73319,45.37678
3717,MERIVALE RD btwn MERIVALE RD & MERIVALE RD,2017,2,0,0,364923.69810,5027588.54410,-75.73222,45.38566
3718,MERIVALE RD btwn RAVEN AVE & LAROSE AVE,2017,2,0,0,364845.19810,5026918.63850,-75.73330,45.37964
3719,MERIVALE RD btwn ROSSLAND AVE & EMERALD PLAZA SC,2017,2,0,0,364705.01620,5024079.40245,-75.73544,45.35410
3721,MERIVALE RD btwn SUMMERVILLE AVE & MAYVIEW AVE,2017,2,0,0,364876.69810,5026425.53400,-75.73296,45.37520
3723,MERIVALE RD btwn WEST HUNT CLUB RD & JAMIE AVE,2017,2,0,0,365648.20190,5021857.99550,-75.72367,45.33403
3730,MERSEY DR btwn FLAMBOROUGH WAY & WESTMORELAND AVE,2017,2,0,0,349245.04317,5023828.23252,-75.93276,45.35299
3736,METCALFE ST @ PRETORIA AVE,2017,2,0,0,368492.71130,5030332.56830,-75.68629,45.41003
3760,MITCH OWENS RD @ OLD PRESCOTT RD,2017,2,0,0,377088.76300,5015548.45090,-75.57865,45.27618
3765,MITCH OWENS RD btwn EMERALD LINKS DR & STAGECOACH RD,2017,2,0,0,375014.64074,5014241.17832,-75.60526,45.26462
3766,MITCH OWENS RD btwn FARMERS WAY & YORKS CORNERS RD,2017,2,0,0,385175.63002,5020454.42623,-75.47480,45.31944
3770,MITCH OWENS RD btwn RAMSAYVILLE RD & 8TH LINE RD,2017,2,0,0,381754.06179,5018405.91301,-75.51875,45.30139
3773,MITCH OWENS RD btwn SPRATT RD & LIMEBANK RD,2017,2,0,0,370814.97902,5011576.17909,-75.65913,45.24105
3789,MONTREAL RD @ BORTHWICK AVE,2017,2,1,0,371942.71100,5034009.58330,-75.64172,45.44279
3793,MONTREAL RD @ FOXVIEW PL/DESLOGES PRIV,2017,2,0,0,372908.72110,5034446.58540,-75.62931,45.44663
3795,MONTREAL RD @ MONTFORT HOSPITAL,2017,2,0,0,372222.42490,5034144.24410,-75.63813,45.44398
3806,MONTREAL RD btwn AVIATION PKWY & DEN HAAG DR (1),2017,2,0,0,372184.57000,5034126.41905,-75.63861,45.44382
3811,MONTREAL RD btwn CENTER ST & BRITTANY DR,2017,2,0,1,371867.21400,5033973.09290,-75.64269,45.44247
3815,MONTREAL RD btwn DEN HAAG DR & CODD'S RD,2017,2,0,0,372640.67485,5034345.43859,-75.63275,45.44575
3818,MONTREAL RD btwn ELWOOD ST & BECKENHAM LANE,2017,2,0,1,374447.72300,5034391.08945,-75.60965,45.44598
3821,MONTREAL RD btwn HILLSIDE DR & MONTREAL SQUARE SC,2017,2,0,0,371727.90735,5033905.49825,-75.64448,45.44188
3824,MONTREAL RD btwn L'ALLEMAND ST & ALTHA AVE,2017,2,0,1,370596.71100,5033361.58990,-75.65901,45.43709
3828,MONTREAL RD btwn MONTREAL SQUARE SC & CENTER ST,2017,2,0,0,371785.90735,5033933.99825,-75.64373,45.44213
3829,MONTREAL RD btwn OGILVIE RD & LAPORTE ST,2017,2,0,0,375681.22710,5034574.08710,-75.59385,45.44750
3833,MONTREAL RD btwn SINCLAIR ST & SHEFFORD RD,2017,2,0,0,376048.51563,5034806.87917,-75.58913,45.44956
3840,MOODIE DR @ RICHMOND RD N,2017,2,0,0,357393.64950,5019689.47070,-75.82921,45.31519
3841,MOODIE DR @ RICHMOND RD S,2017,2,0,0,357433.64560,5019540.47630,-75.82872,45.31384
3843,MOODIE DR @ TIMM DR,2017,2,0,0,356815.64850,5021083.47530,-75.83643,45.32777
3847,MOODIE DR btwn BARNSDALE RD & BROPHY DR,2017,2,0,0,362348.21424,5007843.89425,-75.76740,45.20821
3858,MORISSET AVE btwn CALDWELL AVE & MERIVALE RD,2017,2,0,0,364623.03981,5026344.18078,-75.73621,45.37449
3861,MORRISON DR @ BASELINE RD,2017,2,0,0,360099.66720,5022309.49370,-75.79441,45.33855
3879,MURRAY ST btwn SUSSEX DR & PARENT AVE,2017,2,1,0,367785.11450,5032441.54205,-75.69506,45.42907
3882,NANTES ST btwn BRIAN COBURN BLVD & IVANY WAY,2017,2,0,0,386099.41110,5035697.25755,-75.46050,45.45647
3888,NAVAHO DR btwn Continuation of NAVAHO DR & Continuation of NAVAHO DR,2017,2,0,0,363002.82325,5023816.90536,-75.75719,45.35188
3891,NAVAN RD @ PAGE RD,2017,2,0,0,381659.76000,5032770.54990,-75.51772,45.43064
3899,NAVAN RD btwn RENAUD RD & MER BLEUE RD,2017,2,0,1,382891.87955,5032453.58914,-75.50202,45.42766
3910,NELSON ST btwn SOMERSET ST E & TEMPLETON ST,2017,2,0,0,369147.20955,5031675.57700,-75.67776,45.42206
3911,NELSON ST btwn WILBROD ST & LAURIER AVE E,2017,2,0,1,368845.70750,5032170.58245,-75.68154,45.42654
3912,NEPEAN ST @ BANK ST,2017,2,0,0,367562.70510,5031133.57560,-75.69807,45.41732
3918,NERTA ST @ ST. LAURENT BLVD,2017,2,0,0,373676.73030,5028604.55140,-75.62031,45.39399
3920,NEW ORCHARD AVE @ RICHMOND RD,2017,2,1,0,361293.67740,5026219.52120,-75.77873,45.37364
3923,NICHOLAS ST btwn BESSERER ST & DALY AVE,2017,2,2,0,368206.70490,5032079.08245,-75.68972,45.42577
3924,NICHOLAS ST btwn DALY AVE & SB RAMP FROM WALLER/NICHOLAS/MACKENZIE KIN,2017,2,0,1,368276.57764,5031971.39373,-75.68884,45.42480
3927,NICHOLAS ST SB btwn Continuation of NICHOLAS ST & HWY417 IC118 RAMP35,2017,2,0,0,368817.75720,5031457.71079,-75.68199,45.42013
3928,NICHOLAS ST SB btwn LAURIER AVE E & Continuation of NICHOLAS ST,2017,2,0,0,368449.98262,5031723.01359,-75.68666,45.42255
3935,NIXON DR/ROGER STEVENS DR @ RIVER RD,2017,2,0,0,373169.70610,5002763.34660,-75.63035,45.16153
3944,NORICE ST btwn WOODROFFE AVE & SULLIVAN AVE,2017,2,0,0,363379.32367,5022498.32115,-75.75254,45.33999
3959,OAKLAND AVE btwn WILTON LANE & MONK ST,2017,2,0,0,368450.62379,5028986.88543,-75.68700,45.39793
3963,O'CONNOR ST @ QUEEN ST,2017,2,0,1,367497.70010,5031585.57920,-75.69884,45.42140
3983,OGILVIE RD @ ELMLEA GT/SHOPPERS CITY EAST SC,2017,2,0,0,374988.73270,5033486.58280,-75.60286,45.43779
3992,OGILVIE RD btwn ELMLEA GT & 125 E OF ELMLEA GT (2),2017,2,0,0,375204.41122,5033619.32489,-75.60009,45.43896
3996,OGILVIE RD btwn MURDOCK GT & CUMMINGS AVE,2017,2,0,0,372684.72190,5032137.57510,-75.63249,45.42588
4006,OLD MONTREAL RD @ MARKET ST E/PETER HARKNESS L,2017,2,0,0,390473.78040,5042553.57810,-75.40339,45.51764
4010,OLD MONTREAL RD btwn KING ARTHUR ST & QUIGLEY HILL RD,2017,2,0,0,387892.34555,5041221.97946,-75.43665,45.50597
4016,OLD PRESCOTT RD btwn CHRIS TIERNEY PRIV & BREANNA CARDILL ST,2017,2,0,0,378526.24711,5010827.79311,-75.56103,45.23355
4032,OR174 IC102 RAMP36 btwn REGIONAL ROAD 174 & TRANSIT,2017,2,0,0,381163.15627,5038036.05459,-75.52325,45.47807
4035,OR174 IC109 RAMP64 btwn OR174 IC109 RAMP66 & REGIONAL ROAD 174,2017,2,0,0,376467.81250,5035171.43542,-75.58371,45.45280
4038,OR174 IC112 RAMP15 btwn BLAIR RD & REGIONAL ROAD 174,2017,2,0,0,375035.06827,5032847.82905,-75.60236,45.43204
4042,ORCHARDVIEW AVE btwn NORTHAMPTON DR & GARDENWAY DR,2017,2,0,0,384676.07521,5036958.17591,-75.47849,45.46798
4048,ORLEANS BLVD btwn BOYER RD & BEAUSEJOUR DR,2017,2,0,0,381099.54279,5035682.71410,-75.52442,45.45691
4049,ORLEANS BLVD btwn BROKEN OAK DR & JEANNE D'ARC BLVD N,2017,2,0,0,379967.16773,5038226.62720,-75.53851,45.47992
4054,ORMROD RD btwn WORLEY ST & FLEWELLYN RD,2017,2,0,0,341699.51777,5002266.48116,-76.03066,45.15940
4061,OSGOODE ST @ SWEETLAND AVE,2017,2,0,1,369065.70550,5031984.57780,-75.67876,45.42484
4064,OTHELLO AVE @ PLEASANT PARK RD,2017,2,0,0,373446.72590,5028737.54430,-75.62323,45.39521
4074,OTTAWA RIVER PKWY btwn VIMY PLACE PRIV & BOOTH ST,2017,2,0,0,366119.30522,5030902.18090,-75.71654,45.41537
4076,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (1),2017,2,0,0,362650.43800,5028989.06276,-75.76108,45.39845
4079,OTTAWA RIVER PKWY OFFR-EB @ PARKDALE AVE,2017,2,0,0,364684.00050,5030331.41810,-75.73495,45.41036
4085,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,2017,2,0,0,364411.94526,5030402.40029,-75.73841,45.41102
4088,OTTAWA ROAD 29 btwn GALETTA SIDE RD & GALETTA SIDE RD,2017,2,0,0,319333.73516,5027523.42394,-76.31440,45.38750
4089,OTTAWA ROAD 29 btwn GALETTA SIDE RD & WALTER BRADLEY RD,2017,2,0,0,319745.68696,5026002.00833,-76.30918,45.37380
4101,PALLADIUM DR btwn CYCLONE TAYLOR BLVD & SILVER SEVEN RD,2017,2,0,0,350627.37643,5017674.66234,-75.91569,45.29753
4112,PANMURE RD @ UPPER DWYER HILL RD,2017,2,0,0,329349.42250,5019817.54310,-76.18688,45.31788
4120,PARK ST btwn CARILLON ST & MONTREAL RD,2017,2,0,0,370470.21055,5033388.59100,-75.66062,45.43735
4124,PARKDALE AVE @ RUSKIN ST,2017,2,0,0,365507.70240,5028451.55670,-75.72465,45.39337
4133,PARKDALE AVE btwn GRANT ST & WELLINGTON ST W,2017,2,0,0,365132.64150,5029309.70550,-75.72934,45.40113
4135,PARKDALE AVE btwn INGLEWOOD PL & CARLING AVE,2017,2,0,0,365597.70000,5028241.54945,-75.72353,45.39147
4141,PARKDALE AVE/SPENCER ST @ OXFORD ST,2017,2,0,0,365059.69490,5029474.56540,-75.73025,45.40262
4148,PARKWAY RD btwn CEDAR LANE & HIRAM DR,2017,2,0,0,376881.94177,5013024.74686,-75.58165,45.25349
4154,PAUL ANKA DR btwn UPLANDS DR & MCCARTHY RD,2017,2,0,0,369578.66102,5023726.07466,-75.67329,45.35049
4156,PAUL METIVIER DR btwn CLEARBROOK DR & MOSS GROVE ST,2017,2,0,0,366170.75929,5014792.95692,-75.71788,45.27042
4165,PEPPERVILLE CRES btwn TEMPLEFORD AVE & TABARET ST,2017,2,0,0,354526.88785,5015416.04540,-75.86620,45.27694
4170,PERTH ST @ QUEEN CHARLOTTE ST/ROCHELLE DR,2017,2,0,0,356182.60650,5005741.34410,-75.84610,45.18977
4172,PERTH ST btwn GAMBLE DR & SHEA RD,2017,2,0,0,357478.89494,5006926.55471,-75.82948,45.20034
4173,PERTH ST btwn SHEA RD & EAGLESON RD,2017,2,0,0,357768.60196,5007194.42415,-75.82576,45.20273
4174,PETER MORAND CRES btwn ROGER GUINDON AVE & ROGER GUINDON AVE,2017,2,0,0,372141.51167,5029631.24252,-75.63978,45.40338
4186,PINECREST RD @ LISA AVE,2017,2,0,0,360694.01700,5022917.16990,-75.78675,45.34397
4200,PINEWOOD CRES btwn HARWOOD AVE & HENLEY ST,2017,2,0,0,360383.03325,5024137.53978,-75.79059,45.35498
4203,PLACE D'ORLEANS DR @ OR174 IC102 RAMP51/TRANSI,2017,2,0,0,381391.73780,5038030.59150,-75.52032,45.47800
4204,PLACE D'ORLEANS DR @ PLACE D'ORLEANS SC N,2017,2,0,0,381414.02120,5037940.05160,-75.52005,45.47718
4206,PLACE D'ORLEANS DR btwn OR174 IC102 RAMP51 & ST. JOSEPH BLVD (1),2017,2,0,0,381400.43004,5037988.24621,-75.52022,45.47762
4215,PLEASANT PARK RD btwn FAIRBANKS AVE & LYNDA LANE,2017,2,0,0,371193.84791,5028557.46988,-75.65203,45.39381
4221,PORTAGE AVE btwn DORVAL AVE & DAUPHIN RD,2017,2,0,0,372219.72573,5028941.05789,-75.63887,45.39716
4228,POWELL AVE btwn LYON ST S & BANK ST,2017,2,0,0,368048.73013,5029871.71079,-75.69202,45.40592
4235,PRESTON ST @ SIDNEY ST,2017,2,0,0,366808.94890,5028985.33820,-75.70797,45.39806
4246,PRESTONE DR @ ST. JOSEPH BLVD,2017,2,0,0,382325.74440,5038273.58490,-75.50834,45.48008
4248,PRETORIA AVE @ QUEEN ELIZABETH DRWY,2017,2,0,0,368663.96490,5030431.15890,-75.68409,45.41090
4256,PRINCE ALBERT ST btwn NAUGHTON ST & FRANCES ST,2017,2,0,0,371442.71755,5032008.07590,-75.64838,45.42483
4265,PRINCE OF WALES DR @ SANFORD AVE,2017,2,0,0,366804.70930,5026128.53240,-75.70838,45.37236
4274,PRINCE OF WALES DR btwn COLONNADE RD & STEPHANIE AVE,2017,2,0,0,367473.04284,5023044.28626,-75.70024,45.34455
4276,PRINCE OF WALES DR btwn DYNES RD & 187 N OF MEADOWLANDS DR,2017,2,0,0,367202.32810,5025893.60860,-75.70334,45.37021
4281,PRINCE OF WALES DR btwn HARTWELL LOCKS/548 N OF RIDEAUVIEW TER & FAIRC,2017,2,0,0,367082.45047,5027160.11301,-75.70471,45.38161
4283,PRINCE OF WALES DR btwn JOCKVALE RD & MAPLEHILL WAY,2017,2,0,0,366730.18675,5012358.46950,-75.71105,45.24846
4293,PRINCE OF WALES DR btwn NORMANDY CRES & FALAISE RD (1),2017,2,0,0,367481.07118,5024728.21642,-75.69993,45.35970
4300,PRINCE OF WALES DR btwn WATERBEND LANE & TURN LANE,2017,2,0,0,367418.29367,5021650.37516,-75.70112,45.33201
4304,PRINCE OF WALES DR btwn WEST HUNT CLUB RD & TURN LANE,2017,2,0,0,367458.76608,5021953.57776,-75.70056,45.33473
